#{"t_start": 1763633712.5493202, "env_id": "None"}
r,l,t
-2.060281,50,2568.987404
-2.905964,50,2569.487523
-0.877051,50,2569.987612
-0.706462,50,2570.487557
-0.973306,50,2570.987598
-2.333571,50,2571.487666
-2.50239,50,2571.987401
-2.270987,50,2572.488015
-0.726782,50,2572.987606
-1.869558,50,2573.48708
-2.013746,50,2573.987521
-1.984756,50,2574.487285
-3.822776,50,2574.987562
-1.417703,50,2575.487338
-2.672118,50,2575.993756
-1.247316,50,2576.487074
-0.764143,50,2576.987681
-5.333828,50,2577.488104
-0.273958,50,2577.987252
-0.772943,50,2578.487808
-1.167087,50,2578.986965
-0.244123,50,2579.487656
-2.036751,50,2579.987348
-0.806643,50,2580.487612
-3.305759,50,2580.987695
-0.774426,50,2581.487529
-4.179947,50,2581.987643
-1.253333,50,2582.487597
-0.817752,50,2582.987438
-0.660198,50,2583.487987
-3.169803,50,2583.987448
-3.21801,50,2584.487849
-0.320489,50,2584.987955
-3.452965,50,2585.488074
-2.170829,50,2585.987253
-3.226237,50,2586.487128
-3.090781,50,2586.987684
-2.668806,50,2587.487669
-0.722005,50,2587.987602
-0.985453,50,2588.487706
-2.403761,50,2588.987463
-0.947947,50,2589.488492
-2.317061,50,2589.987772
-0.68476,50,2590.487572
-0.637896,50,2590.987836
-2.935225,50,2591.487368
-2.267416,50,2591.987259
-0.510143,50,2592.501188
-0.61016,50,2593.009791
-3.612547,50,2593.487239
-2.977127,50,2593.987551
-5.443631,50,2594.487589
-1.175196,50,2594.987702
-2.025638,50,2595.488427
-0.314507,50,2595.988448
-0.818865,50,2596.488047
-1.03799,50,2596.992255
-1.578935,50,2597.490559
-0.867385,50,2597.987484
-0.641057,50,2598.487609
-1.592184,50,2598.987724
-3.380757,50,2599.487502
-4.931969,50,2600.011859
-0.74526,50,2600.487046
-1.959696,50,2600.987534
-2.628834,50,2601.487278
-0.869974,50,2601.987912
-2.343346,50,2602.515111
-3.126192,50,2603.054995
-2.285064,50,2603.50633
-3.594929,50,2604.016449
-1.116409,50,2604.487722
-1.396397,50,2604.988394
-1.437137,50,2605.487492
-0.700962,50,2605.987464
-0.556882,50,2606.487934
-0.531087,50,2606.987238
-1.221996,50,2607.488106
-0.257956,50,2607.986863
-6.565382,50,2608.487175
-1.467734,50,2608.987601
-4.747105,50,2609.503577
-0.569052,50,2610.002256
-1.240583,50,2610.490664
-0.840023,50,2610.987789
-0.980507,50,2611.487514
-2.030356,50,2611.988034
-1.135804,50,2612.488268
-0.43686,50,2612.987752
-5.920398,50,2613.487828
-1.379648,50,2613.98813
-0.71575,50,2614.487687
-3.496104,50,2614.987541
-0.719465,50,2615.488515
-3.157245,50,2615.987228
-0.455175,50,2616.555959
-2.059469,50,2617.041697
-1.239037,50,2617.510466
-0.866747,50,2618.006182
-0.761254,50,2618.488001
-1.40074,50,2618.998205
-2.306827,50,2619.487229
-3.557684,50,2619.987359
-0.311189,50,2620.491957
-1.970235,50,2620.987893
-0.62267,50,2621.487609
-2.014925,50,2621.987144
-2.626934,50,2622.487156
-1.152462,50,2622.988138
-4.874891,50,2623.491987
-1.532878,50,2623.987707
-0.691146,50,2624.487551
-0.616298,50,2624.987211
-3.944084,50,2625.48792
-2.145044,50,2625.987849
-0.563578,50,2626.488169
-0.636467,50,2626.993546
-6.328689,50,2627.490066
-3.690237,50,2627.987958
-3.602888,50,2628.487578
-4.749148,50,2628.988786
-1.949346,50,2629.487097
-2.872668,50,2630.02224
-0.644316,50,2630.488129
-1.701566,50,2630.987738
-4.407996,50,2631.488271
-1.427444,50,2631.987851
-2.084227,50,2632.487824
-1.023335,50,2632.98736
-1.711639,50,2633.487898
-0.22773,50,2633.987419
-0.816938,50,2634.487912
-3.67181,50,2634.987905
-3.181038,50,2635.488221
-0.749025,50,2635.98749
-0.584962,50,2636.487429
-3.015863,50,2636.987507
-1.124793,50,2637.487578
-0.870454,50,2637.987629
-1.526272,50,2638.488038
-0.762361,50,2639.036709
-0.612927,50,2639.488167
-0.383452,50,2639.987588
-0.397581,50,2640.488106
-2.316411,50,2640.987632
-1.081879,50,2641.4877
-3.615961,50,2641.987982
-0.306738,50,2642.511132
-2.754682,50,2642.987714
-0.787793,50,2643.487575
-0.228053,50,2643.987612
-1.542245,50,2644.48823
-0.397023,50,2644.98763
-3.121993,50,2645.488735
-4.168069,50,2645.987553
-6.073535,50,2646.500821
-3.199778,50,2646.994482
-5.441601,50,2647.488632
-0.882293,50,2647.987767
-1.491946,50,2648.487607
-0.691157,50,2648.987346
-7.060025,50,2649.487488
-3.41209,50,2650.010079
-0.770043,50,2650.48744
-0.579037,50,2650.987649
-0.421174,50,2651.487375
-1.839368,50,2651.987074
-2.685856,50,2652.488236
-0.882445,50,2652.987349
-0.687069,50,2653.488781
-1.589373,50,2653.987671
-0.385008,50,2654.487553
-3.269278,50,2654.987603
-0.507297,50,2655.48983
-0.863623,50,2655.98771
-1.403793,50,2656.487532
-0.664432,50,2656.987087
-2.256284,50,2657.489766
-1.306722,50,2657.987579
-3.887909,50,2658.489088
-3.496015,50,2658.989637
-0.599968,50,2659.487989
-2.561608,50,2659.988008
-2.576855,50,2660.48774
-4.288053,50,2660.987511
-0.486562,50,2661.487416
-0.668991,50,2661.987482
-4.352391,50,2662.487882
-0.564761,50,2662.987137
-2.074377,50,2663.487569
-6.681527,50,2663.987672
-3.487736,50,2664.65518
-3.46591,50,2665.077426
-1.995991,50,2665.499384
-4.23397,50,2665.987849
-1.876695,50,2666.487852
-0.632419,50,2667.080802
-2.130221,50,2667.514333
-2.491957,50,2667.988428
-3.708146,50,2668.487747
-2.609981,50,2669.002272
-3.004825,50,2669.489699
-1.529715,50,2669.990063
-0.450441,50,2670.558888
-6.661919,50,2671.134014
-1.349261,50,2671.644993
-0.6292,50,2672.142714
-1.450237,50,2672.633798
-2.438031,50,2673.144989
-0.950344,50,2673.615257
-5.641671,50,2674.085155
-0.347248,50,2674.581411
-0.556701,50,2675.103545
-2.889225,50,2675.614031
-2.406159,50,2676.110605
-0.808322,50,2676.612168
-3.046291,50,2677.093992
-0.485607,50,2677.602655
-0.704425,50,2678.085587
-6.239124,50,2678.567763
-3.178397,50,2679.04152
-1.067189,50,2679.527437
-5.947054,50,2680.006351
-1.342163,50,2680.518948
-2.452006,50,2681.015216
-2.080831,50,2681.534473
-5.204814,50,2682.069672
-1.528579,50,2682.566499
-3.034847,50,2683.097677
-0.942059,50,2683.58221
-0.128916,50,2684.08297
-2.30412,50,2684.61206
-1.138417,50,2685.094298
-3.393368,50,2685.646097
-0.593927,50,2686.123237
-4.514327,50,2686.615991
-2.383577,50,2687.120073
-0.968088,50,2687.642005
-3.377775,50,2688.149145
-2.173204,50,2688.648786
-2.59835,50,2689.147823
-1.12321,50,2689.64711
-5.712826,50,2690.165434
-0.673849,50,2690.730719
-0.767646,50,2691.219343
-0.795296,50,2691.725116
-2.136965,50,2692.251261
-1.787353,50,2692.756008
-3.303058,50,2693.263663
-3.030328,50,2693.790703
-5.283699,50,2694.335025
-0.873689,50,2694.864234
-4.228708,50,2695.343311
-0.927443,50,2695.818281
-0.293277,50,2696.296356
-1.195428,50,2696.79705
-1.787201,50,2697.3039
-1.600757,50,2697.824932
-0.743878,50,2698.334259
-1.379086,50,2698.83306
-3.170548,50,2699.327665
-5.392448,50,2699.839635
-0.58907,50,2700.348764
-0.381928,50,2700.892779
-0.782566,50,2701.39507
-4.476055,50,2701.89632
-2.754744,50,2702.391997
-0.560772,50,2702.906744
-1.816831,50,2703.400244
-1.527439,50,2703.900126
-2.771354,50,2704.425259
-0.807059,50,2704.992281
-3.201737,50,2705.53009
-3.204274,50,2706.030694
-0.55689,50,2706.52958
-0.646837,50,2707.044532
-2.264243,50,2707.559027
-0.799797,50,2708.072157
-3.06653,50,2708.549824
-1.340631,50,2709.042828
-0.914444,50,2709.528782
-3.920724,50,2710.07884
-4.012475,50,2710.576489
-0.597682,50,2711.080335
-2.927612,50,2711.59448
-6.788235,50,2712.120917
-1.126181,50,2712.642079
-0.174101,50,2713.252912
-2.773092,50,2713.852191
-0.875469,50,2714.452958
-5.517493,50,2715.0078
-0.487874,50,2715.746855
-2.321483,50,2716.411298
-1.930344,50,2716.996368
-4.845316,50,2717.50073
-3.25049,50,2717.984327
-3.322836,50,2718.564997
-1.85385,50,2719.074286
-3.628844,50,2719.458011
-1.756622,50,2719.783183
-1.345496,50,2720.2695
-3.008603,50,2720.769096
-7.010395,50,2721.272004
-1.811393,50,2721.804255
-4.134201,50,2722.285523
-0.722079,50,2722.769723
-4.270893,50,2723.270018
-0.458101,50,2723.775366
-0.52741,50,2724.276636
-1.480102,50,2724.770627
-5.786008,50,2725.269612
-4.105561,50,2725.769619
-2.977772,50,2726.268518
-3.822054,50,2726.76931
-0.179883,50,2727.269353
-4.528528,50,2727.769839
-0.744824,50,2728.269984
-0.312872,50,2728.770626
-0.270327,50,2729.269534
-5.236588,50,2729.769588
-0.601755,50,2730.269793
-3.815748,50,2730.769287
-5.236109,50,2731.269781
-0.264814,50,2731.769734
-0.706735,50,2732.269476
-2.860141,50,2732.769495
-1.133853,50,2733.26978
-0.821618,50,2733.769359
-1.403089,50,2734.269644
-4.679553,50,2734.769072
-4.629138,50,2735.269567
-2.004649,50,2735.769937
-0.829012,50,2736.269563
-0.652422,50,2736.769812
-1.529312,50,2737.270063
-2.260018,50,2737.768684
-2.881823,50,2738.269471
-0.648126,50,2738.769793
-2.262852,50,2739.269398
-2.320311,50,2739.769844
-4.075667,50,2740.269818
-3.802906,50,2740.770429
-1.498102,50,2741.269674
-3.366586,50,2741.76968
-0.500343,50,2742.269374
-3.866601,50,2742.770119
-5.61462,50,2743.26972
-3.910677,50,2743.769782
-0.788405,50,2744.269079
-2.468005,50,2744.770617
-0.473022,50,2745.269729
-0.672187,50,2745.769546
-2.224628,50,2746.273257
-6.487573,50,2746.769781
-0.656465,50,2747.269784
-0.649967,50,2747.769721
-2.677218,50,2748.26941
-4.047858,50,2748.76936
-0.854609,50,2749.269709
-0.782464,50,2749.769685
-4.614325,50,2750.269739
-3.088301,50,2750.76932
-2.218145,50,2751.269781
-0.657312,50,2751.769699
-5.466869,50,2752.26967
-4.453782,50,2752.769165
-0.718073,50,2753.269438
-2.028622,50,2753.769423
-3.54813,50,2754.269581
-0.690275,50,2754.76957
-2.454171,50,2755.269569
-0.697699,50,2755.769662
-4.254355,50,2756.269022
-0.658751,50,2756.769179
-3.466888,50,2757.269666
-3.653774,50,2757.769669
-0.557693,50,2758.269505
-5.10958,50,2758.769476
-1.51676,50,2759.270137
-0.652128,50,2759.769828
-1.461814,50,2760.268932
-0.419502,50,2760.769747
-4.489511,50,2761.269524
-0.03959,50,2761.768916
-0.589322,50,2762.270375
-2.165047,50,2762.769561
-2.729088,50,2763.269738
-0.747084,50,2763.769941
-2.864065,50,2764.269463
-0.382014,50,2764.769887
-2.418081,50,2765.269763
-0.640363,50,2765.769546
-0.713266,50,2766.269728
-4.611728,50,2766.769417
-0.367384,50,2767.269331
-5.260771,50,2767.770598
-0.70945,50,2768.26967
-1.44221,50,2768.76961
-5.125768,50,2769.268936
-2.250027,50,2769.770646
-4.187443,50,2770.268954
-0.665179,50,2770.769467
-2.571244,50,2771.299986
-0.909054,50,2771.768986
-4.053393,50,2772.269731
-0.526093,50,2772.76982
-0.693537,50,2773.269508
-2.472194,50,2773.769897
-1.897499,50,2774.269778
-1.847205,50,2774.769684
-4.411135,50,2775.269674
-3.121641,50,2775.769728
-1.704034,50,2776.26988
-5.166939,50,2776.76937
-0.374085,50,2777.269554
-2.942616,50,2777.76936
-0.768918,50,2778.268919
-4.753151,50,2778.769802
-3.317185,50,2779.269855
-3.257206,50,2779.769704
-3.486232,50,2780.26941
-7.243299,50,2780.769055
-6.317348,50,2781.269033
-4.230957,50,2781.769712
-0.885241,50,2782.268539
-0.987972,50,2782.769743
-1.576271,50,2783.269673
-0.399662,50,2783.769451
-4.107758,50,2784.26941
-2.982651,50,2784.769518
-0.361884,50,2785.269867
-0.107919,50,2785.769517
-1.149823,50,2786.269626
-1.120295,50,2786.768967
-1.633008,50,2787.268684
-1.960059,50,2787.76951
-0.642556,50,2788.269003
-1.96993,50,2788.780089
-1.051189,50,2789.269654
-5.511263,50,2789.769464
-6.774235,50,2790.269494
-1.531937,50,2790.769482
-2.663065,50,2791.269519
-4.46239,50,2791.769464
-3.186712,50,2792.269354
-0.602545,50,2792.769551
-1.328579,50,2793.269802
-5.339991,50,2793.769763
-0.647544,50,2794.268902
-1.796598,50,2794.769441
-0.193084,50,2795.269715
-0.990289,50,2795.7698
-3.957593,50,2796.269738
-0.712523,50,2796.769731
-2.256637,50,2797.26977
-0.705921,50,2797.769773
-0.467992,50,2798.269747
-2.926574,50,2798.770084
-6.951202,50,2799.268744
-0.298047,50,2799.769567
-0.470224,50,2800.269543
-0.247064,50,2800.768961
-4.879544,50,2801.26977
-1.692881,50,2801.770043
-0.668587,50,2802.269852
-0.543556,50,2802.769153
-5.843038,50,2803.269975
-6.701082,50,2803.769448
-1.431213,50,2804.269767
-3.43912,50,2804.768752
-0.529404,50,2805.269255
-1.582077,50,2805.784589
-3.286335,50,2806.269662
-3.066717,50,2806.769513
-2.803833,50,2807.269848
-0.350045,50,2807.769709
-0.924036,50,2808.269354
-3.37919,50,2808.769578
-0.980991,50,2809.268777
-2.566355,50,2809.769225
-0.699449,50,2810.269672
-1.335731,50,2810.769445
-0.938852,50,2811.268956
-1.987528,50,2811.769864
-3.418305,50,2812.269652
-3.428682,50,2812.793916
-1.615719,50,2813.269753
-1.007392,50,2813.769579
-2.796629,50,2814.270769
-3.511348,50,2814.769801
-1.002136,50,2815.269775
-1.342452,50,2815.770367
-0.48065,50,2816.269404
-1.087559,50,2816.769781
-2.938246,50,2817.269373
-1.697943,50,2817.769653
-0.605293,50,2818.269338
-0.600578,50,2818.76954
-2.279097,50,2819.269463
-0.454831,50,2819.769603
-2.23913,50,2820.278084
-0.414575,50,2820.822055
-4.777425,50,2821.26922
-0.417422,50,2821.769787
-3.354012,50,2822.269336
-0.333589,50,2822.769768
-3.485675,50,2823.269172
-3.791351,50,2823.769562
-0.807501,50,2824.26947
-0.437542,50,2824.769427
-3.402037,50,2825.269184
-1.363868,50,2825.769529
-1.83204,50,2826.269746
-0.682522,50,2826.769816
-5.157167,50,2827.269815
-0.704323,50,2827.76965
-0.558334,50,2828.269767
-1.018666,50,2828.769848
-1.140766,50,2829.269739
-1.602276,50,2829.76884
-1.250422,50,2830.269687
-1.321328,50,2830.770642
-3.992216,50,2831.269653
-5.20566,50,2831.80535
-1.10014,50,2832.518751
-1.52567,50,2832.855045
-1.855646,50,2833.283514
-0.763089,50,2833.783748
-0.723072,50,2834.284463
-3.666008,50,2834.783641
-3.479864,50,2835.283943
-2.195294,50,2835.795548
-3.145473,50,2836.283568
-3.083325,50,2836.784162
-5.680523,50,2837.284273
-3.665184,50,2837.784104
-0.691382,50,2838.284235
-1.276829,50,2838.783787
-3.491495,50,2839.2842
-0.860587,50,2839.7842
-1.429003,50,2840.284682
-1.631402,50,2840.784988
-3.372358,50,2841.283984
-0.707166,50,2841.784146
-0.704764,50,2842.284167
-1.933223,50,2842.783651
-4.951732,50,2843.284131
-1.299386,50,2843.783967
-1.111047,50,2844.284402
-3.787607,50,2844.78433
-0.196165,50,2845.284382
-2.366654,50,2845.783994
-3.687931,50,2846.284182
-0.3339,50,2846.784468
-0.636429,50,2847.28429
-2.81445,50,2847.783703
-3.543767,50,2848.284152
-2.667047,50,2848.784009
-0.873065,50,2849.284129
-0.791635,50,2849.784008
-0.800741,50,2850.284667
-2.564515,50,2850.797708
-1.662478,50,2851.284634
-0.797328,50,2851.784132
-2.007693,50,2852.284494
-0.108735,50,2852.785366
-0.684626,50,2853.284219
-3.178368,50,2853.808657
-1.694363,50,2854.284076
-5.650493,50,2854.783485
-2.577106,50,2855.284287
-3.815993,50,2855.784131
-1.250731,50,2856.284527
-4.157251,50,2856.784797
-0.34456,50,2857.286106
-1.152095,50,2857.783894
-0.285522,50,2858.284538
-0.942343,50,2858.78404
-7.135325,50,2859.283966
-1.607347,50,2859.784391
-0.785078,50,2860.284044
-2.797975,50,2860.784382
-5.551259,50,2861.284217
-3.94748,50,2861.784274
-2.858416,50,2862.284414
-1.081364,50,2862.784005
-0.673737,50,2863.283674
-0.316643,50,2863.784359
-2.002898,50,2864.284424
-0.447816,50,2864.784536
-1.367102,50,2865.284683
-0.289815,50,2865.816173
-2.536133,50,2866.284494
-0.290024,50,2866.787506
-3.179446,50,2867.284114
-2.710299,50,2867.784054
-0.761395,50,2868.28391
-0.722021,50,2868.784593
-0.595943,50,2869.284109
-6.334165,50,2869.783803
-2.42437,50,2870.284535
-1.025771,50,2870.783681
-5.643042,50,2871.28306
-3.276108,50,2871.783905
-1.023167,50,2872.28467
-1.037505,50,2872.783127
-4.38232,50,2873.284134
-2.775284,50,2873.784194
-2.870002,50,2874.283425
-2.374672,50,2874.78425
-3.925397,50,2875.284648
-2.67464,50,2875.78466
-4.936006,50,2876.283982
-0.539848,50,2876.783422
-1.350712,50,2877.283901
-3.785857,50,2877.783896
-0.793588,50,2878.284051
-1.977495,50,2878.784054
-0.46452,50,2879.284173
-0.755262,50,2879.784151
-1.760084,50,2880.284126
-0.675732,50,2880.800328
-3.012316,50,2881.283771
-7.650221,50,2881.783935
-0.5962,50,2882.283919
-0.376627,50,2882.784131
-1.910867,50,2883.284012
-2.314776,50,2883.783933
-5.546036,50,2884.283917
-0.604273,50,2884.784124
-0.535197,50,2885.283888
-0.710186,50,2885.784048
-5.418566,50,2886.28423
-2.459608,50,2886.784528
-5.578445,50,2887.284003
-1.907114,50,2887.784738
-2.681854,50,2888.284102
-0.241433,50,2888.784122
-1.597248,50,2889.284256
-3.249535,50,2889.78414
-2.755958,50,2890.284109
-1.063002,50,2890.784323
-2.155014,50,2891.284274
-0.245269,50,2891.78362
-0.701136,50,2892.284245
-1.684867,50,2892.784325
-0.818306,50,2893.283973
-2.726569,50,2893.784024
-1.444309,50,2894.28447
-4.467927,50,2894.783882
-2.561849,50,2895.283648
-0.898586,50,2895.792042
-1.10683,50,2896.28325
-3.071254,50,2896.784468
-2.179524,50,2897.283972
-2.449034,50,2897.784339
-6.715877,50,2898.284376
-0.673059,50,2898.784562
-1.412831,50,2899.284194
-1.539666,50,2899.784449
-1.545464,50,2900.284276
-3.413831,50,2900.783867
-1.249547,50,2901.283791
-4.454988,50,2901.784547
-1.638262,50,2902.284098
-0.404468,50,2902.784317
-3.852565,50,2903.284041
-1.810684,50,2903.784219
-1.444416,50,2904.283573
-5.124989,50,2904.783884
-3.321285,50,2905.283749
-0.854783,50,2905.788994
-6.9874,50,2906.287522
-0.516913,50,2906.784245
-1.692009,50,2907.284432
-1.039524,50,2907.78388
-4.315222,50,2908.283494
-3.87892,50,2908.784
-1.483078,50,2909.283382
-0.575702,50,2909.784329
-4.477415,50,2910.284174
-1.379819,50,2910.877065
-6.168624,50,2911.284986
-0.931424,50,2911.783962
-2.741638,50,2912.283981
-3.630696,50,2912.784347
-3.943241,50,2913.284373
-0.351026,50,2913.783576
-3.593662,50,2914.284042
-2.984391,50,2914.784354
-4.008361,50,2915.283923
-2.448793,50,2915.784193
-6.969665,50,2916.284019
-0.307398,50,2916.784465
-3.64697,50,2917.2838
-1.099502,50,2917.783724
-0.805672,50,2918.284274
-2.230667,50,2918.784307
-4.348938,50,2919.284178
-3.921151,50,2919.784045
-0.777237,50,2920.283847
-0.915871,50,2920.783889
-3.264209,50,2921.284415
-0.94838,50,2921.783371
-1.513557,50,2922.284369
-1.085315,50,2922.783738
-2.388036,50,2923.283232
-2.750774,50,2923.783375
-4.087418,50,2924.28343
-2.935986,50,2924.785751
-0.59078,50,2925.286814
-3.069096,50,2925.79308
-1.251839,50,2926.284255
-1.67708,50,2926.784042
-1.068276,50,2927.284496
-2.172779,50,2927.783917
-3.661206,50,2928.284082
-0.861859,50,2928.784292
-0.862515,50,2929.284894
-2.654334,50,2929.784276
-2.582607,50,2930.284392
-0.537105,50,2930.784159
-0.831037,50,2931.28433
-2.524201,50,2931.783216
-2.344605,50,2932.283731
-0.40465,50,2932.783969
-0.56461,50,2933.284118
-1.626805,50,2933.783603
-1.813134,50,2934.284252
-0.682167,50,2934.783799
-1.996218,50,2935.284868
-3.016161,50,2935.784457
-3.562862,50,2936.28476
-0.71613,50,2936.783808
-0.298877,50,2937.28386
-2.143584,50,2937.783659
-0.806072,50,2938.284528
-0.322618,50,2938.784079
-0.917791,50,2939.284529
-4.428995,50,2939.78401
-6.11813,50,2940.283656
-3.921682,50,2940.842304
-0.833555,50,2941.284543
-0.921312,50,2941.784327
-2.965282,50,2942.283908
-1.348406,50,2942.78462
-1.329681,50,2943.284696
-1.146563,50,2943.784179
-0.632841,50,2944.284705
-0.427631,50,2944.78418
-0.729459,50,2945.284749
-0.632653,50,2945.784154
-1.260784,50,2946.284423
-0.908277,50,2946.783278
-1.649137,50,2947.284089
-1.164319,50,2947.784522
-0.165758,50,2948.284517
-1.337414,50,2948.784388
-7.417835,50,2949.288471
-0.173148,50,2949.784281
-6.350029,50,2950.293252
-3.356569,50,2950.783798
-1.011846,50,2951.284246
-1.346406,50,2951.784333
-4.78652,50,2952.284344
-1.061157,50,2952.784165
-3.269201,50,2953.283597
-3.342455,50,2953.783358
-1.681639,50,2954.284455
-1.690082,50,2954.784167
-1.781435,50,2955.284424
-1.504512,50,2955.78311
-2.817964,50,2956.283644
-1.890499,50,2956.784222
-0.749633,50,2957.283731
-7.4364,50,2957.784399
-1.180807,50,2958.284235
-3.420332,50,2958.784139
-0.655685,50,2959.283929
-3.103895,50,2959.784566
-5.134097,50,2960.284208
-2.129261,50,2960.783592
-1.07337,50,2961.283863
-2.30977,50,2961.783103
-4.952725,50,2962.283613
-1.878041,50,2962.783546
-5.521164,50,2963.284343
-1.021713,50,2963.784113
-1.092133,50,2964.284187
-4.136953,50,2964.784796
-0.569147,50,2965.285393
-3.0799,50,2965.78441
-7.696315,50,2966.284108
-6.08896,50,2966.784524
-0.455082,50,2967.28458
-0.649888,50,2967.784485
-4.841415,50,2968.28382
-6.144469,50,2968.783896
-6.916577,50,2969.284346
-2.277072,50,2969.783783
-0.721997,50,2970.284293
-0.565582,50,2970.785239
-0.639523,50,2971.284253
-1.98626,50,2971.786118
-3.23428,50,2972.288968
-0.634143,50,2972.784474
-0.701999,50,2973.283878
-0.196856,50,2973.783753
-4.847788,50,2974.28387
-1.209887,50,2974.78419
-2.552276,50,2975.284328
-0.479032,50,2975.783854
-2.708242,50,2976.284159
-0.643385,50,2976.783548
-0.468435,50,2977.283739
-4.646161,50,2977.783636
-3.730304,50,2978.283655
-2.782919,50,2978.783485
-3.058552,50,2979.284057
-3.680627,50,2979.784067
-0.995286,50,2980.283654
-3.876712,50,2980.783579
-2.161059,50,2981.283136
-3.336915,50,2981.784582
-3.974869,50,2982.284541
-0.34759,50,2982.783874
-3.413884,50,2983.284192
-2.322604,50,2983.784205
-0.67154,50,2984.284173
-2.97899,50,2984.78401
-0.878205,50,2985.284105
-0.994929,50,2985.783631
-0.318579,50,2986.322512
-2.915171,50,2986.783701
-0.199194,50,2987.283545
-2.628146,50,2987.783837
-0.638637,50,2988.284443
-2.273142,50,2988.78405
-0.564503,50,2989.284059
-1.330933,50,2989.783364
-4.148146,50,2990.284139
-3.233713,50,2990.784646
-3.603792,50,2991.299901
-0.848339,50,2991.788425
-7.450422,50,2992.290005
-2.921968,50,2992.783672
-2.545537,50,2993.284353
-1.596956,50,2993.783707
-0.834355,50,2994.284345
-1.089326,50,2994.784366
-0.442726,50,2995.28512
-5.883244,50,2995.783495
-3.555586,50,2996.288513
-1.033977,50,2996.784784
-0.426975,50,2997.28336
-0.830275,50,2997.783916
-0.899004,50,2998.282958
-2.498982,50,2998.784213
-2.077333,50,2999.28434
-0.77914,50,2999.784106
-6.219624,50,3000.284569
-1.238732,50,3000.784429
-1.611284,50,3001.28483
-6.982414,50,3001.784093
-1.026955,50,3002.28417
-5.370616,50,3002.78446
-0.732115,50,3003.284174
-0.582354,50,3003.783949
-0.44034,50,3004.283823
-3.701836,50,3004.783671
-2.478709,50,3005.284397
-0.671142,50,3005.783686
-5.168762,50,3006.284061
-1.040881,50,3006.784175
-3.900149,50,3007.283947
-2.278245,50,3007.784479
-2.125913,50,3008.28387
-2.300378,50,3008.78403
-2.617387,50,3009.283167
-0.418948,50,3009.797515
-0.645047,50,3010.28439
